address;code;date;room;price;url;title;lon;lat
17025 boul. Henri-Bourrassa, Québec, QC, G1G 4A6;1263776674;5-13-2017;b-appartement-condo-4-1-2;895;http://www.kijiji.ca/v-2-bedroom-apartments-condos/ville-de-quebec/4-1-2-boul-h-bourassa-charlesbourg-20-juin-juillet-a-c-ascenseur/1263776674?null;4 1/2 Boul H-Bourassa CHARLESBOURG 20 JUIN/JUILLET A/C ASCENSEUR;-71.2930714;46.886714
556 Rue Jérôme, Ville de Québec, QC G1K 5R4, Canada;1263763566;5-13-2017;b-appartement-condo-3-1-2;640;http://www.kijiji.ca/v-appartement-condo-3-1-2/ville-de-quebec/beau-3-1-2-centre-ville-juillet/1263763566;BEAU 3 1/2 CENTRE VILLE , JUILLET;-71.2293461;46.8098755
1351 4e Avenue, Ville de Québec, QC G1J 3B7, Canada;1263764417;5-13-2017;b-appartement-condo-4-1-2;770;http://www.kijiji.ca/v-appartement-condo-4-1-2/ville-de-quebec/limoilou-bien-situe-plancher-bois-quebec/1263764417;LIMOILOU , BIEN SITUÉ , PLANCHER BOIS , Québec;-71.230237;46.829515
Québec City, QC G1K4J1, Canada;1251656252;5-13-2017;b-appartement-condo-3-1-2;815;http://www.kijiji.ca/v-appartement-condo-3-1-2/ville-de-quebec/rare-31-2-semi-meuble-vue-sur-le-fleuve-libre-immediatement/1251656252;Rare 31/2 semi meublé vue sur le fleuve libre immédiatement;-71.2066552;46.8041418
2309 père-lelièvre, quebec, QC, G1P 2X2;1231045288;5-13-2017;b-appartement-condo-5-1-2;775;http://www.kijiji.ca/v-3-bedroom-apartments-condos/ville-de-quebec/superbe-5-1-2-a-louer-secteur-duberger-a-voir/1231045288?null;Superbe 5 1/2 à louer secteur DUBERGER À VOIR!;-71.298131;46.81115
440 Rue Learmonth, Ville de Québec, QC G1S 1P6, Canada;1260574481;5-13-2017;b-appartement-condo-5-1-2;795;http://www.kijiji.ca/v-appartement-condo-5-1-2/ville-de-quebec/grand-5-1-2-chauffage-eau-chaude-inclus-quartier-montcalm/1260574481;Grand 5 1/2 (chauffage & eau chaude inclus) — Quartier Montcalm;-71.2303083;46.7996482
1140 Rue de l'Aigue-Marine, Ville de Québec, QC G2L 2X2, Canada;1263794748;5-13-2017;b-appartement-condo-3-1-2;820;http://www.kijiji.ca/v-appartement-condo-3-1-2/ville-de-quebec/condo-a-louer-a-charlesbourg-directement-du-proprietaire/1263794748;Condo à louer à Charlesbourg, directement du propriétaire;-71.256673;46.873379
804 Avenue Monk, Ville de Québec, QC G1S 3M8, Canada;1252739701;5-13-2017;b-appartement-condo-3-1-2;625;http://www.kijiji.ca/v-appartement-condo-3-1-2/ville-de-quebec/beau-3-1-2-dans-saint-sacrement-pour-1er-juillet/1252739701;BEAU 3 1/2 DANS SAINT-SACREMENT POUR 1er JUILLET;-71.2474952;46.7973488
558 115e Rue, Ville de Québec, QC G1C 3H2, Canada;1263793559;5-13-2017;b-appartement-condo-5-1-2;625;http://www.kijiji.ca/v-appartement-condo-5-1-2/ville-de-quebec/5-1-2-115eme-rue-beauport/1263793559;5 1/2 115eme rue beauport;-71.1596192;46.8735737
7383 Rue Jacqueline-Auriol, Ville de Québec, QC G2G 0J9, Canada;1263792652;5-13-2017;b-appartement-condo-5-1-2;1200;http://www.kijiji.ca/v-appartement-condo-5-1-2/ville-de-quebec/premier-mois-gratuit-grand-condo-5-pour-le-1-juillet-2017/1263792652;Premier mois GRATUIT-Grand condo 5 ½ pour le 1 juillet 2017;-71.370168;46.7800024
Quebec, QC G1X2G2, Canada;1261024369;5-13-2017;b-appartement-condo-4-1-2;795;http://www.kijiji.ca/v-appartement-condo-4-1-2/ville-de-quebec/superbe-4-1-2/1261024369;SUPERBE 4 1/2;-71.327304;46.7666389
Québec City, QC G1R4E6;1263795010;5-13-2017;b-appartement-condo-3-1-2;900;http://www.kijiji.ca/v-1-bedroom-den-apartments-condos/ville-de-quebec/libre-mai-beau-3-1-2-tout-inclus-vieux-quebec-wi-fi/1263795010?null;LIBRE MAI,  Beau 3-1/2 tout inclus, Vieux-Quebec **WI-FI**;-71.2098209;46.8107885
Ville de Québec, QC G1J3L7;1263792976;5-13-2017;b-appartement-condo-5-1-2;1295;http://www.kijiji.ca/v-3-bedroom-apartments-condos/ville-de-quebec/ilot-des-capucins-5-1-2-neuf-a-louer/1263792976?null;Ilot des Capucins - 5 1/2 neuf à louer;-71.2230389;46.8261142
3146 Rue de Mortagne, Ville de Québec, QC G1C 3Y5, Canada;1263725084;5-12-2017;b-appartement-condo-3-1-2;550;http://www.kijiji.ca/v-appartement-condo-3-1-2/ville-de-quebec/3-1-2-logement-demi-sous-sol-quebec-secteur-beauport/1263725084;3 1/2 logement demi-sous -sol Quebec secteur Beauport;-71.225122;46.861398
6242 boul Hamel, québec, QC, G2E 2H8;1190359706;5-12-2017;b-appartement-condo-4-1-2;700;http://www.kijiji.ca/v-2-bedroom-apartments-condos/ville-de-quebec/1-mois-gratuit-4-1-2-non-chauffe-non-eclaire-renove-700/1190359706?null;* 1 Mois Gratuit* 4 1/2  Non chauffé,non éclairé,rénové 700;-71.346105;46.797389
2201 Rue des Tours, Ville de Québec, QC G1G 2B6, Canada;1263726275;5-12-2017;b-appartement-condo-4-1-2;750;http://www.kijiji.ca/v-appartement-condo-4-1-2/ville-de-quebec/vue-exceptionnelle-charlesbourg-pour-juillet-ou-juin/1263726275;Vue exceptionnelle, Charlesbourg, pour Juillet ou Juin;-71.280665;46.8745698
800 Rue Alain, Ville de Québec, QC G1X 4E7, Canada;1253700022;5-12-2017;b-appartement-condo-4-1-2;1125;http://www.kijiji.ca/v-appartement-condo-4-1-2/ville-de-quebec/grand-5-modifie-en-4-ste-foy-garage-fin-juin/1253700022;Grand 5 ½ modifié en 4 ½  - Ste-Foy - Garage - Fin juin;-71.335762;46.763954
Québec City, QC G1W4N3;1263726903;5-12-2017;b-appartement-condo-3-1-2;670;http://www.kijiji.ca/v-appartement-condo-3-1-2/ville-de-quebec/disponible-au-1er-juillet-2017-3-1-2-avec-stationnement/1263726903;Disponible au 1er juillet 2017 - 3 1/2 avec stationnement;-71.3191831;46.7596371
Québec City, QC G1C3B6;1263698669;5-12-2017;b-appartement-condo-3-1-2;510;http://www.kijiji.ca/v-appartement-condo-3-1-2/ville-de-quebec/3-1-2-beauport/1263698669;3 1/2 Beauport;-71.1627531;46.8833742
3445 petitclerc, Beauport, QC, G1E 1G1;1234754193;5-12-2017;b-appartement-condo-3-1-2;555;http://www.kijiji.ca/v-1-bedroom-den-apartments-condos/ville-de-quebec/1-mois-gratis-chauffe-eclaire-et-eau-chaude-inclus/1234754193?null;* 1 Mois Gratis* Chauffé,éclairé et eau chaude inclus;-71.2126906;46.8598627
3435 Petitclerc, Beauport, QC, G1E 1G1;1240975785;5-12-2017;b-appartement-condo-4-1-2;710;http://www.kijiji.ca/v-2-bedroom-apartments-condos/ville-de-quebec/1-mois-gratuit-chauffe-eclaire-et-eau-chaude-710-00/1240975785?null;* 1 Mois Gratuit *  chauffé,éclairé et eau chaude, 710.00;-71.2128071;46.859727
2539 Chemin Ste-Foy, Ste-Foy, QC, G1V 1T8;1190359692;5-12-2017;b-appartement-condo-4-1-2;885;http://www.kijiji.ca/v-2-bedroom-apartments-condos/ville-de-quebec/1-mois-gratuit-chauffe-eclaire-et-eau-chaude-inclus-4-1-2/1190359692?null;*1 Mois Gratuit * Chauffé,éclairé et eau chaude inclus 4 1/2;-71.2910953;46.7833003
3395 Petitclerc, québec, QC, G1E 1G1;1222017250;5-12-2017;b-appartement-condo-3-1-2;555;http://www.kijiji.ca/v-1-bedroom-den-apartments-condos/ville-de-quebec/1-mois-gratuit-chauffe-eclaire-et-eau-chaude-inclus/1222017250?null;* 1 Mois Gratuit * Chauffé,éclairé et eau chaude inclus;-71.2134026;46.8590256
2539 chemin Ste-Foy, Ste-Foy, QC, G1V 1T8;1190359693;5-12-2017;b-appartement-condo-3-1-2;785;http://www.kijiji.ca/v-1-bedroom-den-apartments-condos/ville-de-quebec/1-mois-gratuit-chauffe-eclaire-et-eau-chaude-inclus-3-1-2/1190359693?null;*1 Mois Gratuit * Chauffé,éclairé et eau chaude inclus. 3 1/2;-71.2910953;46.7833003
2020 Cézanne, québec, QC, G2A 3V6;1190359644;5-12-2017;b-appartement-condo-4-1-2;695;http://www.kijiji.ca/v-2-bedroom-apartments-condos/ville-de-quebec/1-mois-gratuit-4-1-2-non-chauffe-et-non-eclaire/1190359644?null;* 1 Mois Gratuit * 4 1/2 Non chauffé et non éclairé;-71.335682;46.860147
Québec, QC G1J0E7;1263657433;5-12-2017;b-appartement-condo-5-1-2;1140;http://www.kijiji.ca/v-appartement-condo-5-1-2/ville-de-quebec/51-2-gros-chien-accepte-rabais-pour-juillet/1263657433;51/2 gros chien accepté Rabais pour Juillet ;-71.2096176;46.8315152
5120 5e avenue Est, Charlesbourg, Québec, QC, G1H 3R6;1242265423;5-12-2017;b-appartement-condo-4-1-2;675;http://www.kijiji.ca/v-2-bedroom-apartments-condos/ville-de-quebec/4-juillet-charlesbourg-stat-chauffage-mois-gratuit/1242265423?null;4½ JUILLET -CHARLESBOURG- STAT. & CHAUFFAGE, MOIS GRATUIT $$$;-71.2484612;46.8500035
2020 Cézanne, québec, QC, G2A 3V6;1190359646;5-12-2017;b-appartement-condo-5-1-2;780;http://www.kijiji.ca/v-3-bedroom-apartments-condos/ville-de-quebec/1-mois-gratuit-5-1-2-non-chauffe-et-non-eclaire/1190359646?null;* 1 Mois Gratuit* 5 1/2 Non chauffé et non éclairé;-71.335682;46.860147
445 de la Parmentière, Beauport, Beauport, QC, G1C 0C6;1233864843;5-12-2017;b-appartement-condo-4-1-2;995;http://www.kijiji.ca/v-2-bedroom-apartments-condos/ville-de-quebec/superbe-4-libre-beauport-construction-recente-rangement/1233864843?null;SUPERBE 4½ LIBRE-BEAUPORT- CONSTRUCTION RÉCENTE, RANGEMENT;#N/A;#N/A
1320 Rue Larche, Ville de Québec, QC G2K 2H4, Canada;1263648584;5-12-2017;b-appartement-condo-4-1-2;787;http://www.kijiji.ca/v-appartement-condo-4-1-2/ville-de-quebec/pour-le-1er-aout-cessation-de-bail/1263648584;Pour le 1er août cessation de bail;-71.299621;46.843651
1549 Av François-1er, Ville de Québec, QC G1L 4L3, Canada;1263709538;5-12-2017;b-appartement-condo-4-1-2;595;http://www.kijiji.ca/v-appartement-condo-4-1-2/ville-de-quebec/beau-4-1-2-a-louer-2-mois-gratuit/1263709538;Beau 4 1/2 à louer (2 mois gratuit);-71.2436176;46.8250061
Ville de Québec, QC G1V1P2;1263710625;5-12-2017;b-appartement-condo-6-1-2-et-plus;1195;http://www.kijiji.ca/v-appartement-condo-6-1-2-et-plus/ville-de-quebec/61-2-a-30-metres-du-cegep-garneau-et-de-luniversite-laval/1263710625;61/2 a 30 metres du cegep garneau et de l'université laval;-71.2674753;46.7919016
8 Rue Boisvert, Ville de Québec, QC G1E 4T6, Canada;1263711177;5-12-2017;b-appartement-condo-4-1-2;585;http://www.kijiji.ca/v-appartement-condo-4-1-2/ville-de-quebec/a-voir-logement-41-2/1263711177;À voir Logement 41/2;-71.189373;46.854407
Québec City, QC G1L4S5, Canada;1263710889;5-12-2017;b-appartement-condo-4-1-2;375;http://www.kijiji.ca/v-appartement-condo-4-1-2/ville-de-quebec/recherche-colocataire-pour-4-1-2/1263710889;Recherche colocataire pour 4 1/2;-71.25767;46.8358617
548 Rue Saint Patrick #2, Ville de Québec, QC G1R 1Y8, Canada;1263711772;5-12-2017;b-appartement-condo-3-1-2;1200;http://www.kijiji.ca/v-appartement-condo-3-1-2/ville-de-quebec/superbe-31-2-meuble-secteur-exceptionnel/1263711772;Superbe 31/2 meublé  secteur exceptionnel;-71.2201166;46.8091247
1910 Rue la Fontaine, Ville de Québec, QC G1J 1S6, Canada;1263715598;5-12-2017;b-appartement-condo-3-1-2;680;http://www.kijiji.ca/v-appartement-condo-3-1-2/ville-de-quebec/limoilou-maizeret-3-grande-terrasse-chauffe-dispo-1er-juil/1263715598;LIMOILOU MAIZERET 3 ½, grande terrasse, chauffé, dispo 1er juil;-71.2246674;46.8416521
4260 Rue Jacques Crépeault, Ville de Québec, QC G1P 4L2, Canada;1263715026;5-12-2017;b-appartement-condo-4-1-2;710;http://www.kijiji.ca/v-appartement-condo-4-1-2/ville-de-quebec/au-saules-4/1263715026;Au Saules 4½;-71.3145815;46.8028731
445 46e Rue E, Ville de Québec, QC G1H 2P8, Canada;1263713600;5-12-2017;b-appartement-condo-4-1-2;700;http://www.kijiji.ca/v-appartement-condo-4-1-2/ville-de-quebec/4-bien-situe-dans-ville-de-quebec-pres-du-metrobus/1263713600;4 ½, bien situé dans ville de Québec, près du Métrobus;-71.245482;46.84742
63 Avenue du Collège, Ville de Québec, QC G1E 2X8, Canada;1263714483;5-12-2017;b-appartement-condo-3-1-2;784;http://www.kijiji.ca/v-appartement-condo-3-1-2/ville-de-quebec/grand-3-tout-renove-grand-patio-couvert-au-rez-de-chaussee/1263714483;Grand 3 ½ - Tout rénové! Grand patio couvert au Rez-de-Chaussée!;-71.1857267;46.8603778
63 Avenue du Collège, Ville de Québec, QC G1E 2X8, Canada;1263715648;5-12-2017;b-appartement-condo-3-1-2;785;http://www.kijiji.ca/v-appartement-condo-3-1-2/ville-de-quebec/tranquille-renove-au-rez-de-chaussez-pres-de-tout/1263715648;Tranquille! Rénové! Au rez-de-chaussez! Près de tout!;-71.1857267;46.8603778
226 Rue Charles É Grenier, Ville de Québec, QC G1E 4X8, Canada;1263715782;5-12-2017;b-appartement-condo-4-1-2;755;http://www.kijiji.ca/v-appartement-condo-4-1-2/ville-de-quebec/4-1-2-frais-peint/1263715782;4 1/2 frais peint;-71.1937472;46.8686271
775 Avenue Calixa-Lavallée, Ville de Québec, QC G1S 3G7, Canada;1263716045;5-12-2017;b-appartement-condo-4-1-2;805;http://www.kijiji.ca/v-appartement-condo-4-1-2/ville-de-quebec/beau-et-bien-localise-4-1-2-montcalm-1-mois-gratuit/1263716045;Beau et bien localisé 4 1/2 Montcalm - 1 mois gratuit;-71.2436543;46.799733
2065 Avenue Bardy, Ville de Québec, QC G1J 4S3, Canada;1263716938;5-12-2017;b-appartement-condo-4-1-2;800;http://www.kijiji.ca/v-appartement-condo-4-1-2/ville-de-quebec/4-1-2-entierement-renove-tout-est-neuf/1263716938;4 1/2  ENTIÈREMENT RÉNOVÉ, TOUT EST NEUF;-71.223684;46.8409517
20497 Boulevard Henri-Bourassa, Ville de Québec, QC G2N 1P3, Canada;1263716424;5-12-2017;b-appartement-condo-4-1-2;690;http://www.kijiji.ca/v-appartement-condo-4-1-2/ville-de-quebec/beau-4-1-2-dans-duplex/1263716424;Beau 4 1/2 dans Duplex;-71.3091086;46.9024429
Ville de Québec, QC G1B2R8;1263718618;5-12-2017;b-appartement-condo-3-1-2;650;http://www.kijiji.ca/v-appartement-condo-3-1-2/ville-de-quebec/beauport-grand-3-1-2-style-condo-juillet-2017/1263718618;BEAUPORT, GRAND 3 1/2-STYLE CONDO-JUILLET 2017;-71.193409;46.9107951
69 Rue Lamontagne, Saint-Apollinaire, QC G0S 2E0, Canada;1252576743;5-12-2017;b-appartement-condo-5-1-2;800;http://www.kijiji.ca/v-appartement-condo-5-1-2/ville-de-quebec/superbe-51-2-mai-gratuit-a-st-apollinaire-a-15-min-des-pont/1252576743;SUPERBE  51/2 (MAI GRATUIT)  à ST-APOLLINAIRE, à 15 MIN.DES PONT;-71.5033957;46.616714
Ville de Québec, QC G1K0A7;1263685156;5-12-2017;b-appartement-condo-5-1-2;793;http://www.kijiji.ca/v-appartement-condo-5-1-2/ville-de-quebec/superbe-5-dans-saint-sauveur-pour-juillet-ideal-pour-couple/1263685156;Superbe 5 ½ dans Saint-Sauveur pour juillet, idéal pour couple;-71.2375636;46.8105214
352 Rue Anna, Ville de Québec, QC G1N 3L1, Canada;1263685662;5-12-2017;b-appartement-condo-3-1-2;575;http://www.kijiji.ca/v-appartement-condo-3-1-2/ville-de-quebec/3-1-2-solarium-centre-ville-juillet-575/1263685662;3 1/2 + solarium Centre-ville (Juillet) 575$;-71.2453436;46.8054702
445 Rue des Franciscains, Ville de Québec, QC G1S 2R2, Canada;1263685734;5-12-2017;b-appartement-condo-6-1-2-et-plus;1340;http://www.kijiji.ca/v-appartement-condo-6-1-2-et-plus/ville-de-quebec/6-1-2-montcalm-1340-tout-inclus/1263685734;6 1/2 Montcalm - 1340 $ tout inclus;-71.2353577;46.8034929
287 Rue Ovila Rhéaume, Ville de Québec, QC G2N 2L2, Canada;1263685976;5-12-2017;b-appartement-condo-3-1-2;950;http://www.kijiji.ca/v-appartement-condo-3-1-2/ville-de-quebec/tres-beau-condo-meuble-3-1-2-secteur-tres-tranquille/1263685976;Très beau condo meublé 3 1/2 secteur très tranquille;-71.3118362;46.8941517
1525 Avenue Jeanne-Mance, Ville de Québec, QC G1L 3Z2, Canada;1263686386;5-12-2017;b-appartement-condo-4-1-2;725;http://www.kijiji.ca/v-appartement-condo-4-1-2/ville-de-quebec/4-lumineux-dans-limoilou-parc-cartier-brebeuf-pour-juillet/1263686386;4 ½ lumineux dans Limoilou (parc Cartier-Brébeuf) pour juillet;-71.2402439;46.826692
385 Rue des Commissaires Est, Ville de Québec, QC G1K 2P2, Canada;1263687082;5-12-2017;b-appartement-condo-3-1-2;630;http://www.kijiji.ca/v-appartement-condo-3-1-2/ville-de-quebec/3-1-2-dans-st-roch-disponible-en-juin-juillet-paye/1263687082;3 1/2 dans St Roch - Disponible en Juin - Juillet payé;-71.226407;46.815784
405 Rue Lafayette, Ville de Québec, QC G1N 3J2, Canada;1263687568;5-12-2017;b-appartement-condo-4-1-2;1000;http://www.kijiji.ca/v-appartement-condo-4-1-2/ville-de-quebec/grand-4-1-2-neuf-sur-2-etages-1000-pi2-possibilite-garage/1263687568;Grand 4 1/2 NEUF sur 2 étages (1000 pi2 + possibilité garage);-71.2436524;46.8056508
1485, rue du Frontenac, SAINT-NICOLAS, QC, G7A 2X6;1249950278;5-12-2017;b-appartement-condo-3-1-2;847;http://www.kijiji.ca/v-1-bedroom-den-apartments-condos/ville-de-quebec/logement-neuf-3-1-2-a-louer-roc-pointe-st-nicolas/1249950278?enableSearchNavigationFlag=true&imageNumber=10;Logement Neuf 3 1/2 à louer, Roc-Pointe, St-Nicolas,;#N/A;#N/A
599 Avenue de Norvège, Ville de Québec, QC G1X 3E9, Canada;1263698847;5-12-2017;b-appartement-condo-3-1-2;775;http://www.kijiji.ca/v-appartement-condo-3-1-2/ville-de-quebec/derniere-semaine-2-mois-gratuits-grand-31-2-faites-vite/1263698847;DERNIÈRE SEMAINE 2 MOIS GRATUITS GRAND 31/2 FAITES VITE;-71.327615;46.7764972
3410 Rue Petitclerc #3, Ville de Québec, QC G1E 1G2, Canada;1263699536;5-12-2017;b-appartement-condo-4-1-2;735;http://www.kijiji.ca/v-appartement-condo-4-1-2/ville-de-quebec/4-tout-inclus-735-beauport-pour-juillet-500-cash-a-signature/1263699536;4½ tout inclus 735$ Beauport pour Juillet(500$ CASH A SIGNATURE);-71.212739;46.8592944
1485, rue du Frontenac, Saint-Nicolas, QC, G7A 2X6;1249139969;5-12-2017;b-appartement-condo-3-1-2;847;http://www.kijiji.ca/v-1-bedroom-den-apartments-condos/ville-de-quebec/wow-appart-neuf-3-1-2-a-louer-roc-pointe-st-nicolas/1249139969?enableSearchNavigationFlag=true&imageNumber=9;WOW! Appart. Neuf 3 1/2 à louer, Roc-Pointe, St-Nicolas,;#N/A;#N/A
1485, rue du Frontenac, Saint-Nicolas, QC, G7A 2X6;1249789432;5-12-2017;b-appartement-condo-4-1-2;925;http://www.kijiji.ca/v-2-bedroom-apartments-condos/ville-de-quebec/wow-appart-neuf-4-1-2-a-louer-roc-pointe-st-nicolas/1249789432?enableSearchNavigationFlag=true&imageNumber=16;WOW!Appart. Neuf 4 1/2 à louer, Roc-Pointe, St-Nicolas.;#N/A;#N/A
2920-2980 avenue Bergemont, Limoilou, QC, G1J 5J9;1236849859;5-12-2017;b-appartement-condo-4-1-2;895;http://www.kijiji.ca/v-2-bedroom-apartments-condos/ville-de-quebec/4-1-2-895-bergemont-limoilou-disponible-mai-ou-juillet/1236849859?null;4 1/2, 895$  Bergemont, Limoilou,  Disponible Mai ou Juillet;-71.2370548;46.8404998
2640 Avenue Duval, Québec, QC, G1L 4M9;1257449853;5-12-2017;b-appartement-condo-3-1-2;560;http://www.kijiji.ca/v-1-bedroom-den-apartments-condos/ville-de-quebec/faites-vite-deuxieme-etage-entree-laveuse-secheuse/1257449853?enableSearchNavigationFlag=true&imageNumber=3;FAITES-VITE! deuxième étage, entrée laveuse-sécheuse!;-71.250738;46.8330959
1159 Jean-Talon Ouest, Charlesbourg, Québec, QC, G1G 2L5;1261501248;5-12-2017;b-appartement-condo-4-1-2;790;http://www.kijiji.ca/v-2-bedroom-apartments-condos/ville-de-quebec/4-libre-charlesbourg-e-chaude-chauffage-stat-rangement/1261501248?null;4½ LIBRE -CHARLESBOURG- E. CHAUDE, CHAUFFAGE, STAT & RANGEMENT;-71.2798456;46.870091
1180 boul. René Lévesque ouest, Québec, QC, G1S 1V9;1239470045;5-12-2017;b-appartement-condo-4-1-2;695;http://www.kijiji.ca/v-2-bedroom-apartments-condos/ville-de-quebec/4-juillet-montcalm-pres-de-u-laval-rabais-mensuel-de-45/1239470045?null;4½ JUILLET -MONTCALM- PRÈS DE U.LAVAL, RABAIS MENSUEL DE 45$;-71.2460433;46.7935115
119-129 52e rue est, Charlesbourg, Québec, QC, G1H 2J1;1248611360;5-12-2017;b-appartement-condo-4-1-2;725;http://www.kijiji.ca/v-2-bedroom-apartments-condos/ville-de-quebec/4-juillet-charlesbourg-limoilou-stationnement-bois-flottant/1248611360?null;4½ JUILLET -CHARLESBOURG/LIMOILOU- STATIONNEMENT, BOIS FLOTTANT;-71.253356;46.848359
880, Grand-Jean - 3620, Des Compagnons, Québec, QC, G1X 3Z3;1134722944;5-12-2017;b-appartement-condo-3-1-2;705;http://www.kijiji.ca/v-1-bedroom-den-apartments-condos/ville-de-quebec/3-1-2-4-1-2-5-1-2-a-louer-secteur-campanile-ste-foy/1134722944?null;3 1/2-4 1/2-5 1/2 À LOUER - SECTEUR CAMPANILE, STE-FOY;#N/A;#N/A
2680, avenue Duval, Québec, QC, G1L 4M9;1259396175;5-12-2017;b-appartement-condo-3-1-2;565;http://www.kijiji.ca/v-1-bedroom-den-apartments-condos/ville-de-quebec/renove-tranquille-plafonds-de-beton-buanderie-demi-sous-s/1259396175?null;RÉNOVÉ, tranquille, plafonds de béton, buanderie, demi sous-s;-71.2507623;46.8331239
352 rue Julien, Québec, QC, G1L 4C7;1241888026;5-12-2017;b-appartement-condo-5-1-2;800;http://www.kijiji.ca/v-3-bedroom-apartments-condos/ville-de-quebec/juillet-gratuit-5-1-2-trois-chambres-fermees-cour-arriere/1241888026?enableSearchNavigationFlag=true&imageNumber=19;JUILLET GRATUIT! 5 1/2, trois chambres fermées, cour arrière!;-71.2414863;46.822873
2680, avenue Duval, Québec, QC, G1L 4M9;1238505651;5-12-2017;b-appartement-condo-4-1-2;735;http://www.kijiji.ca/v-2-bedroom-apartments-condos/ville-de-quebec/vivre-au-dernier-etage-superbe-4-1-2-en-coin/1238505651?enableSearchNavigationFlag=true&imageNumber=1;Vivre au dernier étage! Superbe 4  1/2 en coin.;-71.2507623;46.8331239
2640 Avenue Duval, Québec, QC, G1L 4M9;1261067696;5-12-2017;b-appartement-condo-3-1-2;560;http://www.kijiji.ca/v-1-bedroom-den-apartments-condos/ville-de-quebec/faites-vite-grand-3-1-2-deuxieme-etage-entree-laveuse-et-s/1261067696?enableSearchNavigationFlag=true&imageNumber=17;FAITES-VITE! Grand 3 1/2, deuxième étage, entrée laveuse et s;-71.250738;46.8330959
352 rue Julien, Québec, QC, G1L 4C7;1244950390;5-12-2017;b-appartement-condo-4-1-2;800;http://www.kijiji.ca/v-2-bedroom-apartments-condos/ville-de-quebec/neuf-superbe-4-1-2-entree-lave-vaisselle-des-maintenant/1244950390?enableSearchNavigationFlag=true&imageNumber=18;NEUF,  SUPERBE 4 1/2 entrée lave-vaisselle! Dès maintenant!;-71.2414863;46.822873
529 rue Turgeon, Québec, QC, G1K 5S1;1243478147;5-12-2017;b-appartement-condo-4-1-2;1250;http://www.kijiji.ca/v-2-bedroom-apartments-condos/ville-de-quebec/maison-de-ville-1-600-p-c-neuve-sur-2-etages/1243478147?enableSearchNavigationFlag=true&imageNumber=8;Maison de ville 1 600 p.c., NEUVE, sur 2 étages!;-71.2288517;46.810383
529 rue Turgeon, Québec, QC, G1K 5S1;1250913380;5-12-2017;b-appartement-condo-4-1-2;1050;http://www.kijiji.ca/v-2-bedroom-apartments-condos/ville-de-quebec/belle-et-grande-maison-de-ville-prise-de-possession-rapide/1250913380?enableSearchNavigationFlag=true&imageNumber=11;BELLE et grande maison de ville, prise de possession rapide;-71.2288517;46.810383
1360, Onésime-Voyer, Québec, QC, G1Y 3L1;1141641854;5-12-2017;b-appartement-condo-4-1-2;825;http://www.kijiji.ca/v-2-bedroom-apartments-condos/ville-de-quebec/4-1-2-juillet-rue-onesime-voyer-a-cap-rouge/1141641854?null;4 1/2 JUILLET - RUE ONÉSIME-VOYER À CAP-ROUGE;-71.3581587;46.7492126
3435, Léa-Roback, Québec, QC, G1V 6V9;1193858906;5-12-2017;b-appartement-condo-3-1-2;635;http://www.kijiji.ca/v-1-bedroom-den-apartments-condos/ville-de-quebec/3-1-2-4-1-2-5-1-2-2-mois-gratuits-lea-roback-beauport/1193858906?null;3 1/2 - 4 1/2 - 5 1/2 (2 MOIS GRATUITS)  - LÉA-ROBACK, BEAUPORT;#N/A;#N/A
604-610 Marquis-de-Vaudreuil, Québec, QC, G1K 5G1;1252614902;5-12-2017;b-appartement-condo-4-1-2;825;http://www.kijiji.ca/v-2-bedroom-apartments-condos/ville-de-quebec/mai-gratuit-tres-grand-centre-ville-entree-privee/1252614902?enableSearchNavigationFlag=true&imageNumber=18;MAI GRATUIT!  TRÈS GRAND, centre-ville, entrée privée!;-71.2313741;46.8078811
3053-3057, Lechasseur, Québec, QC, G1W 1L2;1235511450;5-12-2017;b-appartement-condo-4-1-2;760;http://www.kijiji.ca/v-2-bedroom-apartments-condos/ville-de-quebec/4-1-2-5-1-2-a-louer-ste-foy-juillet-2017/1235511450?null;4 1/2 & 5 1/2 À LOUER - STE-FOY - JUILLET 2017;-71.2913774;46.7593251
747-751-755, Avenue Myrand, Québec, QC, G1V 2V3;1235511456;5-12-2017;b-appartement-condo-3-1-2;700;http://www.kijiji.ca/v-1-bedroom-den-apartments-condos/ville-de-quebec/3-1-2-4-1-2-a-louer-pour-juillet-myrand-ste-foy/1235511456?null;3 1/2 & 4 1/2 À LOUER POUR JUILLET - MYRAND, STE-FOY;-71.2725397;46.7908083
3600, Des Compagnons, Québec, QC, G1X 3Z2;1235511445;5-12-2017;b-appartement-condo-3-1-2;720;http://www.kijiji.ca/v-1-bedroom-den-apartments-condos/ville-de-quebec/3-1-2-4-1-2-libres-et-juillet-pointe-de-ste-foy/1235511445?null;3 1/2 & 4 1/2 LIBRES ET JUILLET , POINTE-DE-STE-FOY;-71.3280352;46.761402
3180, boulevard Neilson, Québec, QC, G1W 2V9;1072354734;5-12-2017;b-appartement-condo-3-1-2;730;http://www.kijiji.ca/v-1-bedroom-den-apartments-condos/ville-de-quebec/3-1-2-libres-et-juillet-boulevard-neilson-1-mois-gratuit/1072354734?null;3 1/2 LIBRES ET JUILLET - BOULEVARD NEILSON 1 MOIS GRATUIT;-71.3080507;46.7585634
